business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
CbMJxmEsm_NFue6NQ0kNpA,McDonald's,503 Constitution Ave,Perkasie,PA,18944,40.3642893,-75.2977598,3.0,13,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'None', 'DriveThru': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}","Restaurants, Food, Fast Food, Coffee & Tea, Burgers","{'Monday': '5:30-23:0', 'Tuesday': '5:30-23:0', 'Wednesday': '5:30-23:0', 'Thursday': '5:30-23:0', 'Friday': '5:30-0:0', 'Saturday': '5:30-0:0', 'Sunday': '5:30-23:0'}"
wYkH0leEO12XKnVz3VtfiQ,Wawa,52 W Lancaster Avenue,Paoli,PA,19301,40.0415952121,-75.4817485667,4.5,7,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'""}","Food, Sandwiches, Convenience Stores, Coffee & Tea, Restaurants, Automotive, Gas Stations","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
coHajs6hyDloks4xay9SdQ,Rudee's Thai Cuisine,333 E Lancaster Ave,Wynnewood,PA,19096,40.002318,-75.277046,4.0,45,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Juice Bars & Smoothies, Food, Coffee & Tea, Asian Fusion, Thai, Soup, Salad, Restaurants","{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '15:0-21:0'}"
PxwdZDfO9AMFxUYjedhV3Q,Dunkin',1100 Walnut St,Philadelphia,PA,19107,39.9483814,-75.1591896,2.0,10,1,"{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'DriveThru': 'None'}","Food, Donuts, Coffee & Tea","{'Monday': '4:0-21:0', 'Tuesday': '4:0-21:0', 'Wednesday': '4:0-21:0', 'Thursday': '4:0-21:0', 'Friday': '4:0-21:0', 'Saturday': '4:0-21:0', 'Sunday': '6:0-20:0'}"
8Xk9nyQkaLZyWJcZrwX2uA,Kung Fu Tea,4500 City Ave,Philadelphia,PA,19131,40.0030201,-75.2214924,5.0,10,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None'}","Coffee & Tea, Bubble Tea, Juice Bars & Smoothies, Food","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
vH7J9jSry4QgOR1MqTuRLw,Pizzaz Pizza,1937 MacDade Blvd,Woodlyn,PA,19094,39.870545,-75.35583,2.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Breakfast & Brunch, Cheesesteaks, Coffee & Tea, Diners, Restaurants, Chicken Wings, Pizza, Italian","{'Monday': '10:45-23:45', 'Tuesday': '10:45-23:45', 'Wednesday': '10:45-23:45', 'Thursday': '10:45-1:45', 'Friday': '10:30-1:45', 'Saturday': '10:30-1:45', 'Sunday': '10:45-23:45'}"
chktpCblpN5Kd_yskQXreg,Starbucks,1 Mifflin St,Philadelphia,PA,19148,39.923795,-75.145925,2.5,6,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'Caters': 'False'}","Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-20:0'}"
_AJaYqoPRdN7sSxuMDQlVw,Wawa,112 West Fourth St,Bridgeport,PA,19405,40.1053275,-75.3450894,2.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Restaurants, Convenience Stores, Delis, Food, Gas Stations, Automotive, Sandwiches, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
0jJf0DNHvYI0itdQSezsgg,Dunkin',7500 Frankford Ave,Philadelphia,PA,19136,40.0387413,-75.0361757,3.0,17,1,"{'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'DriveThru': 'None', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'True'}","Food, Restaurants, Donuts, Coffee & Tea","{'Monday': '4:30-0:0', 'Tuesday': '4:30-0:0', 'Wednesday': '4:30-0:0', 'Thursday': '4:30-0:0', 'Friday': '4:30-0:0', 'Saturday': '4:30-0:0', 'Sunday': '5:0-0:0'}"
xa49Z4ar0PXDgjZyHrqbHQ,Luna Café & Provisions,1700 N 3rd St,Philadelphia,PA,19122,39.9766134455,-75.1408450305,4.0,46,1,"{'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True'}","Breakfast & Brunch, Cafes, American (New), Food, Bars, Coffee & Tea, Nightlife, Restaurants","{'Monday': '9:0-15:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '9:0-15:0'}"
iLLCTZJgTucIFTMm0-IfTQ,McDonald's,6606 New Falls Rd,Levittown,PA,19056,40.1510945083,-74.8593431711,1.5,13,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Coffee & Tea, Burgers, Restaurants, Fast Food, Food","{'Monday': '5:45-0:0', 'Tuesday': '5:45-0:0', 'Wednesday': '5:45-0:0', 'Thursday': '5:45-0:0', 'Friday': '5:45-0:0', 'Saturday': '5:45-0:0', 'Sunday': '5:45-0:0'}"
i9QWaDBCX3DRISUt94GDQA,Dessertcrazy,1925 Fairmount Ave,Philadelphia,PA,19130,39.9674631874,-75.1696444444,4.5,48,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Specialty Food, Food, Health Markets, Desserts, Coffee & Tea, Gluten-Free, Cupcakes, Bakeries","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-17:0'}"
Aoe8dOzeuiAovvFYPl2jMA,Bagels & Co,"1001 N 2nd St, Ste EF",Philadelphia,PA,19123,39.9665629,-75.1399899,4.0,23,1,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}""}","Coffee & Tea, Sandwiches, Bagels, Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '7:0-17:0'}"
WwVYDgzRO1KiAu-GRksQ5g,Calm Waters Coffee Roasters,242 Mill St,Bristol,PA,19007,40.0955369,-74.8581765,4.5,104,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True'}","Food, Local Flavor, Coffee & Tea","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
m9MVR81RpiI4G8BY8ssWWg,Wawa,44 South Main St,Yardley,PA,19067,40.241675,-74.8372678,3.0,29,1,"{'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Restaurants, Food, Coffee & Tea, Sandwiches, Delis","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
UrYj-HI2I61BK_nsPEa_QQ,Starbucks,2201-2219 South Broad St,Philadelphia,PA,19148,39.9224171,-75.1698373,3.5,50,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False'}","Coffee & Tea, Food","{'Monday': '0:0-0:0', 'Tuesday': '4:30-21:30', 'Wednesday': '4:30-21:30', 'Thursday': '4:30-21:30', 'Friday': '4:30-21:30', 'Saturday': '5:30-21:30', 'Sunday': '5:30-21:30'}"
MZssFQddj218X-68N5XwaA,The Turning Point of Blue Bell,994 Dekalb Pike,Blue Bell,PA,19422,40.164181,-75.290927,3.0,112,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'HappyHour': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'GoodForKids': 'True', 'OutdoorSeating': 'True'}","Cafes, Restaurants, Breakfast & Brunch, American (Traditional), Sandwiches, Coffee & Tea, Food, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '7:30-15:0', 'Sunday': '7:30-15:0'}"
PPjb-hFfmyE9uVj-zm5L8w,Grandma Zooks,1205 Pottstown Pike,Glenmoore,PA,19343,40.1170391589,-75.6945502013,4.5,10,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Food, Coffee & Tea, Farmers Market, Juice Bars & Smoothies, Restaurants, Breakfast & Brunch, Bakeries","{'Monday': '8:0-15:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0'}"
nPfUxvE41sjRJqZTUj-qGw,Cafe Clover,"1333 W Cheltenham Ave, Ste 103",Elkins Park,PA,19027,40.0629981,-75.1378919,4.5,86,1,"{'GoodForKids': 'True', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True'}","Restaurants, Food, Korean, Shaved Ice, Desserts, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-20:0'}"
xKobpA4w0P_J2jFMP7wcnw,Buzz Cafe,1800 N Howard St,Philadelphia,PA,19122,39.9773871,-75.1350528,4.5,53,1,"{'Caters': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HasTV': 'True'}","Restaurants, Cafes, Coffee & Tea, Desserts, Breakfast & Brunch, Food","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '8:0-13:0', 'Sunday': '9:0-14:0'}"
CD1gNgrodLjVVLpB-Kcn3Q,Dunkin',49 E Lancaster Ave,Paoli,PA,19301,40.042287493,-75.481006758,2.0,20,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'None'}","Bakeries, Food, Restaurants, Donuts, Coffee & Tea","{'Monday': '4:30-21:0', 'Tuesday': '4:30-21:0', 'Wednesday': '4:30-21:0', 'Thursday': '4:30-21:0', 'Friday': '4:30-21:0', 'Saturday': '5:0-21:0', 'Sunday': '5:0-21:0'}"
IzyQVIJG8JAnOiRQPb0-wg,Rione,102 S 21st St,Philadelphia,PA,19103,39.9520434,-75.1756387,4.5,208,1,"{'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Food, Coffee & Tea, Pizza, Restaurants, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-16:0', 'Saturday': '12:0-20:0'}"
4B5ORibJ3vhimhW8LTY6Fg,Wawa,705 South Trooper Rd,Norristown,PA,19403,40.1274518564,-75.4060460815,3.5,14,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'DriveThru': 'False', 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'True'}","Grocery, Restaurants, Coffee & Tea, Sandwiches, Food, Automotive, Fast Food, Gas Stations, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
6HoDzaVJX_rTUeQiX8GVww,Locals Coffee & Eatery,909 E Willow Grove Ave,Wyndmoor,PA,19038,40.0827732048,-75.1889384,4.5,24,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'HappyHour': 'False', 'Corkage': 'False', 'BYOB': 'False', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Breakfast & Brunch, Food, Coffee & Tea, Coffee Roasteries","{'Monday': '7:0-13:30', 'Tuesday': '7:0-13:30', 'Wednesday': '7:0-13:30', 'Thursday': '7:0-13:30', 'Friday': '7:0-13:30', 'Saturday': '7:30-13:30', 'Sunday': '7:30-13:30'}"
iqy00T10_-8fX2yS91LxEw,Cup of Jo Cafe,"303 Maple Ave, Ste 9",Harleysville,PA,19438,40.2792593,-75.3881188,5.0,6,1,"{'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Cafes, Coffee & Tea, Food, Restaurants",
ZRo0TfOuUogoIHu7Jka5pw,Dunkin',712 N Lansdowne Ave,Drexel Hill,PA,19026,39.9586959,-75.2877573,2.5,7,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'DriveThru': 'None', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'""}","Coffee & Tea, Donuts, Food","{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '5:0-21:0', 'Sunday': '5:0-21:0'}"
wocwfwSFrNfYJRyfYSi1Cw,Knead Bagels,725 Walnut St,Philadelphia,PA,19106,39.9481128,-75.1536477,4.5,367,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True'}","Restaurants, Bagels, Coffee & Tea, Sandwiches, Food, Soup, Salad","{'Tuesday': '7:30-13:30', 'Wednesday': '7:30-13:30', 'Thursday': '7:30-13:30', 'Friday': '7:30-13:30', 'Saturday': '7:30-13:30'}"
f8xDFhZTT2iB8dDZ5fFZmQ,Dunkin',934 E Baltimore Pike,Kennett Square,PA,19348,39.8645823,-75.675196,3.5,14,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'DriveThru': 'None', 'RestaurantsDelivery': 'True'}","Restaurants, Coffee & Tea, Food, Donuts","{'Monday': '4:30-23:30', 'Tuesday': '4:30-20:30', 'Wednesday': '4:30-20:30', 'Thursday': '4:30-20:30', 'Friday': '4:30-20:30', 'Saturday': '4:30-20:30', 'Sunday': '5:30-19:30'}"
